"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
21306,"Fresno americano","14/06/2011 15:18","Bajo (2 - 4 mts)",40,"Mediano",-68.853748357,-32.8977977185,5,"Residencial Sur",2423808.92355,0,"bajo"
35194,"Olmo comun","23/03/2011 12:39","Alto (> 8 mts)",125,"Grande",-68.8526681754,-32.8824471336,1,"Parque Central",1655357.93265,0,"alto"
22852,"Fresno europeo","10/05/2011 10:44","Medio (4 - 8 mts)",42,"Mediano",-68.8570459399,-32.9009585304,5,"Residencial Sur",2423808.92355,0,"bajo"
35170,"Fresno europeo","30/03/2011 09:47","Alto (> 8 mts)",90,"Grande",-68.8520528218,-32.8816301948,1,"Parque Central",1655357.93265,0,"medio"
12236,"Morera","18/01/2011 11:45","Medio (4 - 8 mts)",70,"Grande",-68.8456338963,-32.8672158896,4,"Cuarta Oeste",1173332.70145,0,"medio"
27539,"Fresno americano","27/10/2011 08:46","Alto (> 8 mts)",142,"Grande",-68.8357225986,-32.8911797387,3,"Parque O'Higgins",1531146.02653,0,"alto"
38412,"Paraiso","04/11/2010 11:00","Alto (> 8 mts)",195,"Grande",-68.8521434257,-32.8702500844,6,"Residencial Norte",2694682.37982,0,"muy alto"
20567,"Fresno europeo","02/06/2011 13:58","Medio (4 - 8 mts)",82,"Grande",-68.8582461382,-32.897887567,5,"Residencial Sur",2423808.92355,0,"medio"
27919,"Fresno europeo","03/11/2011 11:45","Alto (> 8 mts)",128,"Grande",-68.8379186558,-32.8942287871,2,"Barrio Civico",2366816.36021,0,"alto"
5554,"Pltano","04/10/2011 10:36","Alto (> 8 mts)",160,"Grande",-68.8405894663,-32.8802257265,1,"Parque Central",1655357.93265,0,"muy alto"
22610,"Pltano","23/06/2011 10:26","Alto (> 8 mts)",130,"Grande",-68.8624602775,-32.900803291,5,"Residencial Sur",2423808.92355,0,"alto"
7797,"Paraiso sombrilla","12/05/2011 09:04","Medio (4 - 8 mts)",110,"Grande",-68.8567383774,-32.8852448774,5,"Residencial Sur",2423808.92355,0,"medio"
21485,"Fresno europeo","11/05/2011 11:33","Medio (4 - 8 mts)",68,"Grande",-68.8585580395,-32.8927275868,5,"Residencial Sur",2423808.92355,0,"medio"
7256,"Pltano","11/05/2011 09:55","Alto (> 8 mts)",170,"Grande",-68.8535816939,-32.9020022494,2,"Barrio Civico",2366816.36021,0,"muy alto"
12619,"Morera","17/01/2011 09:13","Alto (> 8 mts)",150,"Grande",-68.8463194936,-32.863377772,4,"Cuarta Oeste",1173332.70145,0,"alto"
39965,"Morera","02/05/2011 11:50","Alto (> 8 mts)",140,"Grande",-68.845508009,-32.8780050609,1,"Parque Central",1655357.93265,0,"alto"
19927,"Morera","28/06/2011 10:19","Medio (4 - 8 mts)",55,"Mediano",-68.8327956643,-32.8635169099,4,"Cuarta Oeste",1173332.70145,0,"bajo"
16515,"Morera","20/07/2011 09:38","Alto (> 8 mts)",125,"Grande",-68.840523016,-32.8642949355,4,"Cuarta Oeste",1173332.70145,0,"alto"
33796,"Fresno europeo","13/05/2011 08:49","Medio (4 - 8 mts)",130,"Grande",-68.8565925824,-32.8858674867,5,"Residencial Sur",2423808.92355,0,"alto"
21155,"Paraiso","06/05/2011 12:07","Alto (> 8 mts)",165,"Grande",-68.8530549811,-32.8929613176,5,"Residencial Sur",2423808.92355,0,"muy alto"
11241,"Caducifolio","21/01/2011 09:17","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8460996573,-32.9006267537,2,"Barrio Civico",2366816.36021,0,"bajo"
10622,"Morera","17/03/2011 10:32","Medio (4 - 8 mts)",88,"Grande",-68.8571578041,-32.8746919832,6,"Residencial Norte",2694682.37982,1,"medio"
17669,"Olmo comun","15/07/2011 14:01","Alto (> 8 mts)",180,"Grande",-68.8413943553,-32.867392103,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
25475,"Fresno europeo","08/02/2011 10:10","Alto (> 8 mts)",155,"Grande",-68.8403256004,-32.8997386876,2,"Barrio Civico",2366816.36021,0,"alto"
11504,"Paraiso","22/02/2011 11:24","Alto (> 8 mts)",195,"Grande",-68.853200712,-32.8664954118,6,"Residencial Norte",2694682.37982,1,"muy alto"
14824,"Paraiso sombrilla","07/12/2011 10:21","Muy bajo (1 - 2 mts)",33,"Mediano",-68.878156353,-32.8689809328,8,"Aeroparque",2203364.73622,0,"bajo"
39194,"Fresno europeo","25/11/2010 13:52","Medio (4 - 8 mts)",70,"Grande",-68.8543871892,-32.8729682906,6,"Residencial Norte",2694682.37982,0,"medio"
33342,"Morera","19/05/2011 11:41","Alto (> 8 mts)",148,"Grande",-68.8571231477,-32.8911752158,5,"Residencial Sur",2423808.92355,1,"alto"
3224,"Paraiso","23/09/2011 09:21","Medio (4 - 8 mts)",88,"Grande",-68.8206250393,-32.8718677664,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
3848,"Fresno americano","29/08/2011 12:23","Medio (4 - 8 mts)",90,"Grande",-68.8289320815,-32.8709836803,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
454,"Morera","05/03/2012 18:14","Medio (4 - 8 mts)",140,"Grande",-68.8187501176,-32.8674400925,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
21364,"Morera","09/05/2011 08:48","Alto (> 8 mts)",118,"Grande",-68.8536537568,-32.8926378392,5,"Residencial Sur",2423808.92355,1,"alto"
31872,"Morera","29/06/2011 10:24","Alto (> 8 mts)",145,"Grande",-68.8602457229,-32.8896321293,5,"Residencial Sur",2423808.92355,1,"alto"
11451,"Morera","07/01/2011 09:13","Medio (4 - 8 mts)",79,"Grande",-68.8436057552,-32.8636657442,4,"Cuarta Oeste",1173332.70145,0,"medio"
27166,"Acacia SP","27/10/2011 09:42","Bajo (2 - 4 mts)",40,"Mediano",-68.8381058289,-32.8908041364,3,"Parque O'Higgins",1531146.02653,0,"bajo"
37622,"Morera","13/12/2010 11:34","Alto (> 8 mts)",150,"Grande",-68.8504219139,-32.8721941963,6,"Residencial Norte",2694682.37982,1,"alto"
4102,"Morera","06/10/2011 18:00","Bajo (2 - 4 mts)",28,"Mediano",-68.8337343542,-32.8781447196,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
26657,"Conifera","14/11/2011 15:19","Alto (> 8 mts)",90,"Grande",-68.8318919662,-32.8938640314,3,"Parque O'Higgins",1531146.02653,0,"medio"
12043,"Morera","05/05/2010 10:55","Bajo (2 - 4 mts)",66,"Grande",-68.8537410959,-32.8669568398,6,"Residencial Norte",2694682.37982,0,"medio"
3285,"Morera","30/09/2011 11:24","Medio (4 - 8 mts)",75,"Grande",-68.8279766314,-32.8769813084,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
44416,"Morera","18/10/2011 10:57","Medio (4 - 8 mts)",105,"Grande",-68.8368222626,-32.8857964564,3,"Parque O'Higgins",1531146.02653,0,"medio"
15443,"Acacia SP","18/11/2011 12:12","Medio (4 - 8 mts)",70,"Grande",-68.8595004345,-32.8710482091,6,"Residencial Norte",2694682.37982,0,"medio"
44624,"Morera","25/08/2011 13:31","Alto (> 8 mts)",128,"Grande",-68.8240441893,-32.8671369872,4,"Cuarta Este Área Fundacional",1822015.85685,1,"alto"
34921,"Perenne","06/04/2011 10:55","Alto (> 8 mts)",250,"Grande",-68.8565387463,-32.8804592361,7,"Residencial Parque",1786336.08966,0,"muy alto"
38733,"Fresno europeo","15/12/2010 09:29","Alto (> 8 mts)",90,"Grande",-68.8511484414,-32.8717500912,6,"Residencial Norte",2694682.37982,0,"medio"
37712,"Morera","14/01/2012 10:40","Bajo (2 - 4 mts)",38,"Mediano",-68.8513276539,-32.8722629563,6,"Residencial Norte",2694682.37982,0,"bajo"
24153,"Fresno europeo","25/01/2011 11:20","Medio (4 - 8 mts)",122,"Grande",-68.8464369585,-32.9020350761,2,"Barrio Civico",2366816.36021,0,"alto"
48299,"Morera","17/08/2011 09:38","Medio (4 - 8 mts)",180,"Grande",-68.8289530149,-32.8686243775,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
42899,"Olmo comun","03/10/2011 08:18","Medio (4 - 8 mts)",77,"Grande",-68.833572206,-32.8773881286,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
47425,"Morera","22/09/2011 09:34","Alto (> 8 mts)",184,"Grande",-68.8276998341,-32.8746308244,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
3136,"Caducifolio","09/09/2011 09:07","Bajo (2 - 4 mts)",35,"Mediano",-68.8249661808,-32.873294593,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
40366,"Pltano","11/04/2011 09:58","Alto (> 8 mts)",254,"Grande",-68.8446093329,-32.8827713677,1,"Parque Central",1655357.93265,0,"muy alto"
9172,"Morera","28/02/2011 14:12","Alto (> 8 mts)",60,"Mediano",-68.8514482329,-32.8648627049,6,"Residencial Norte",2694682.37982,0,"medio"
38582,"Paraiso","17/12/2010 10:16","Alto (> 8 mts)",185,"Grande",-68.8518999793,-32.8713653141,6,"Residencial Norte",2694682.37982,0,"muy alto"
9602,"Morera","28/01/2011 09:33","Medio (4 - 8 mts)",110,"Grande",-68.8505882439,-32.8635860533,6,"Residencial Norte",2694682.37982,0,"medio"
8080,"Braquiquito","02/03/2011 12:36","Medio (4 - 8 mts)",55,"Mediano",-68.8397756969,-32.8905789318,3,"Parque O'Higgins",1531146.02653,0,"bajo"
44913,"Paraiso","23/08/2011 11:03","Alto (> 8 mts)",175,"Grande",-68.8251516856,-32.8679311294,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
16284,"Morera","21/07/2011 10:04","Bajo (2 - 4 mts)",22,"Mediano",-68.8422283598,-32.8641981808,4,"Cuarta Oeste",1173332.70145,0,"bajo"
43398,"Morera","27/10/2011 16:05","Medio (4 - 8 mts)",120,"Grande",-68.8320270698,-32.8812270944,3,"Parque O'Higgins",1531146.02653,0,"alto"
12056,"Aguaribay","04/02/2010 14:02","Alto (> 8 mts)",280,"Grande",-68.8526717939,-32.8673985346,6,"Residencial Norte",2694682.37982,0,"muy alto"
14682,"Paraiso sombrilla","14/12/2011 17:17","Bajo (2 - 4 mts)",28,"Mediano",-68.8810765808,-32.8674290652,8,"Aeroparque",2203364.73622,0,"bajo"
25571,"Caducifolio","08/02/2011 15:38","Medio (4 - 8 mts)",102,"Grande",-68.8380193168,-32.9013440655,2,"Barrio Civico",2366816.36021,0,"medio"
42107,"Paraiso","04/05/2011 10:09","Medio (4 - 8 mts)",85,"Grande",-68.8430815703,-32.8772675201,1,"Parque Central",1655357.93265,0,"medio"
10518,"Morera","17/03/2011 11:43","Muy bajo (1 - 2 mts)",5,"Chico",-68.8588464683,-32.8749145365,7,"Residencial Parque",1786336.08966,0,"bajo"
34219,"Morera","23/03/2011 10:42","Medio (4 - 8 mts)",120,"Grande",-68.8523995205,-32.8754833102,6,"Residencial Norte",2694682.37982,0,"alto"
6144,"Olmo comun","15/04/2011 13:04","Medio (4 - 8 mts)",42,"Mediano",-68.8425408363,-32.8827060608,1,"Parque Central",1655357.93265,0,"bajo"
9009,"Prunas","11/01/2011 13:57","Bajo (2 - 4 mts)",40,"Mediano",-68.8454336119,-32.8670904509,4,"Cuarta Oeste",1173332.70145,0,"bajo"
16857,"Palo borracho","05/08/2011 13:45","Medio (4 - 8 mts)",110,"Grande",-68.8400158566,-32.8645816582,4,"Cuarta Oeste",1173332.70145,0,"medio"
27347,"Acacia SP","25/10/2011 08:48","Alto (> 8 mts)",210,"Grande",-68.8345775742,-32.8910909149,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
38558,"Morera","21/12/2010 12:30","Alto (> 8 mts)",200,"Grande",-68.8525650179,-32.8710418504,6,"Residencial Norte",2694682.37982,1,"muy alto"
34003,"Morera","26/05/2011 09:36","Medio (4 - 8 mts)",160,"Grande",-68.8530638408,-32.8848742342,5,"Residencial Sur",2423808.92355,1,"muy alto"
13714,"Morera","31/01/2011 11:37","Medio (4 - 8 mts)",110,"Grande",-68.8512704501,-32.8634472585,6,"Residencial Norte",2694682.37982,0,"medio"
46559,"Fresno americano","05/09/2011 10:50","Alto (> 8 mts)",115,"Grande",-68.8335909072,-32.8689222408,4,"Cuarta Oeste",1173332.70145,0,"alto"
13754,"Fresno europeo","27/01/2011 13:39","Medio (4 - 8 mts)",100,"Grande",-68.8497535697,-32.8640904919,6,"Residencial Norte",2694682.37982,0,"medio"
8664,"Morera","02/02/2011 09:20","Medio (4 - 8 mts)",24,"Mediano",-68.8408576653,-32.9039692043,2,"Barrio Civico",2366816.36021,0,"bajo"
6862,"Morera","07/06/2011 10:47","Medio (4 - 8 mts)",95,"Grande",-68.8576694929,-32.895168967,5,"Residencial Sur",2423808.92355,0,"medio"
40917,"Pltano","11/04/2011 16:18","Medio (4 - 8 mts)",38,"Mediano",-68.8390100478,-32.8860984732,3,"Parque O'Higgins",1531146.02653,0,"bajo"
41877,"Fresno europeo","18/04/2011 12:43","Medio (4 - 8 mts)",44,"Mediano",-68.8429152612,-32.8794136018,1,"Parque Central",1655357.93265,0,"bajo"
35361,"Jacarand","21/06/2011 15:33","Bajo (2 - 4 mts)",46,"Mediano",-68.8544481145,-32.8832218781,5,"Residencial Sur",2423808.92355,0,"bajo"
28210,"Morera","10/03/2011 19:31","Alto (> 8 mts)",198,"Grande",-68.848088277,-32.8933669145,2,"Barrio Civico",2366816.36021,0,"muy alto"
1308,"Paraiso sombrilla","01/12/2011 11:38","Bajo (2 - 4 mts)",65,"Grande",-68.8784993848,-32.8667326368,8,"Aeroparque",2203364.73622,0,"medio"
5932,"Morera","02/05/2011 11:24","Alto (> 8 mts)",145,"Grande",-68.8449742295,-32.8760222556,1,"Parque Central",1655357.93265,1,"alto"
19225,"Olmo comun","05/07/2011 12:34","Medio (4 - 8 mts)",63,"Grande",-68.8394249275,-32.8722257851,4,"Cuarta Oeste",1173332.70145,0,"medio"
47518,"Morera","29/08/2011 13:44","Medio (4 - 8 mts)",96,"Grande",-68.8262308715,-32.8711205728,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
14733,"Aguaribay","05/12/2011 12:10","Muy bajo (1 - 2 mts)",20,"Chico",-68.878626101,-32.8699403033,8,"Aeroparque",2203364.73622,0,"bajo"
36449,"Acer","21/03/2011 09:26","Medio (4 - 8 mts)",110,"Grande",-68.8534224248,-32.8793278915,6,"Residencial Norte",2694682.37982,0,"medio"
21480,"Paraiso","11/05/2011 11:57","Alto (> 8 mts)",170,"Grande",-68.8588838054,-32.89239454,5,"Residencial Sur",2423808.92355,1,"muy alto"
30873,"Fresno americano","15/02/2011 13:30","Medio (4 - 8 mts)",40,"Mediano",-68.855099651,-32.8654095392,6,"Residencial Norte",2694682.37982,0,"bajo"
34996,"Fresno europeo","31/03/2011 10:44","Alto (> 8 mts)",87,"Grande",-68.8551231462,-32.8796799896,6,"Residencial Norte",2694682.37982,0,"medio"
9177,"Caducifolio","28/02/2011 13:57","Medio (4 - 8 mts)",30,"Mediano",-68.8517177022,-32.8648830937,6,"Residencial Norte",2694682.37982,0,"bajo"
35140,"Olmo comun","23/03/2011 13:18","Alto (> 8 mts)",150,"Grande",-68.8535276753,-32.8802759882,6,"Residencial Norte",2694682.37982,0,"alto"
25542,"Morera","11/02/2011 12:25","Alto (> 8 mts)",108,"Grande",-68.8380191503,-32.9008624538,2,"Barrio Civico",2366816.36021,1,"medio"
32888,"Pltano","10/06/2011 08:59","Medio (4 - 8 mts)",220,"Grande",-68.8509580837,-32.8861434911,5,"Residencial Sur",2423808.92355,0,"muy alto"
40254,"Pltano","14/04/2011 10:08","Alto (> 8 mts)",145,"Grande",-68.8460693582,-32.8824968044,1,"Parque Central",1655357.93265,0,"alto"
21400,"Pltano","11/05/2011 09:44","Alto (> 8 mts)",170,"Grande",-68.8550651786,-32.8923799104,5,"Residencial Sur",2423808.92355,0,"muy alto"
21980,"Paraiso","27/05/2011 13:27","Alto (> 8 mts)",132,"Grande",-68.8582382342,-32.8944533782,5,"Residencial Sur",2423808.92355,0,"alto"
42770,"Morera","30/09/2011 15:31","Alto (> 8 mts)",170,"Grande",-68.8302208326,-32.8789557262,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
18200,"Morera","22/07/2011 09:11","Alto (> 8 mts)",135,"Grande",-68.8404003049,-32.8690983779,4,"Cuarta Oeste",1173332.70145,0,"alto"
4623,"Jacarand","05/08/2011 08:48","Muy bajo (1 - 2 mts)",12,"Chico",-68.8326063637,-32.8645381763,4,"Cuarta Oeste",1173332.70145,0,"bajo"
38486,"Paraiso","02/11/2010 10:57","Alto (> 8 mts)",270,"Grande",-68.8505863725,-32.870338255,6,"Residencial Norte",2694682.37982,0,"muy alto"
17925,"Morera","03/08/2011 14:21","Alto (> 8 mts)",130,"Grande",-68.837235463,-32.8666484535,4,"Cuarta Oeste",1173332.70145,0,"alto"
45208,"Paraiso sombrilla","28/09/2011 10:28","Medio (4 - 8 mts)",50,"Mediano",-68.8230455795,-32.872263548,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
21238,"Fresno europeo","10/05/2011 12:35","Bajo (2 - 4 mts)",35,"Mediano",-68.8532747369,-32.8944416746,5,"Residencial Sur",2423808.92355,0,"bajo"
24983,"Morera","16/02/2011 09:03","Alto (> 8 mts)",130,"Grande",-68.8379014098,-32.8965486452,2,"Barrio Civico",2366816.36021,1,"alto"
39292,"Jacarand","30/11/2010 09:46","Muy bajo (1 - 2 mts)",15,"Chico",-68.8552820638,-32.872450945,6,"Residencial Norte",2694682.37982,0,"bajo"
24574,"Catalpa","28/01/2011 10:12","Alto (> 8 mts)",150,"Grande",-68.8432859109,-32.9029950086,2,"Barrio Civico",2366816.36021,0,"alto"
48072,"Olmo comun","29/09/2011 13:53","Alto (> 8 mts)",170,"Grande",-68.8271640406,-32.8667519775,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
7707,"Paraiso","31/05/2011 12:34","Medio (4 - 8 mts)",130,"Grande",-68.8572912665,-32.8838632536,5,"Residencial Sur",2423808.92355,0,"alto"
25529,"Morera","04/03/2011 13:38","Alto (> 8 mts)",82,"Grande",-68.8404492793,-32.9005060935,2,"Barrio Civico",2366816.36021,1,"medio"
21053,"Olmo comun","24/06/2011 09:44","Alto (> 8 mts)",160,"Grande",-68.8637193645,-32.8996352674,5,"Residencial Sur",2423808.92355,0,"muy alto"
48178,"Paraiso","02/09/2011 14:34","Alto (> 8 mts)",190,"Grande",-68.8274497898,-32.8691722564,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
47085,"Fresno europeo","23/09/2011 11:34","Alto (> 8 mts)",112,"Grande",-68.8336160394,-32.8727916312,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
36503,"Morera","06/04/2011 11:30","Alto (> 8 mts)",134,"Grande",-68.8550545026,-32.8785372952,6,"Residencial Norte",2694682.37982,0,"alto"
12185,"Paraiso","19/01/2011 10:43","Alto (> 8 mts)",190,"Grande",-68.8461171235,-32.8683063543,6,"Residencial Norte",2694682.37982,0,"muy alto"
34559,"Paraiso","31/03/2011 09:00","Alto (> 8 mts)",170,"Grande",-68.8479115584,-32.875753762,6,"Residencial Norte",2694682.37982,0,"muy alto"
17009,"Morera","10/08/2011 09:16","Medio (4 - 8 mts)",80,"Grande",-68.8390075885,-32.8632938089,4,"Cuarta Oeste",1173332.70145,0,"medio"
7193,"Fresno europeo","17/06/2011 10:48","Medio (4 - 8 mts)",70,"Grande",-68.8583116199,-32.8986688651,5,"Residencial Sur",2423808.92355,0,"medio"
31394,"Morera","23/05/2011 12:39","Bajo (2 - 4 mts)",24,"Mediano",-68.8513030271,-32.8848570046,5,"Residencial Sur",2423808.92355,0,"bajo"
3776,"Morera","23/08/2011 12:56","Medio (4 - 8 mts)",80,"Grande",-68.8190049346,-32.8704907564,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
39442,"Paraiso","11/11/2010 10:37","Alto (> 8 mts)",220,"Grande",-68.8547532396,-32.8699211297,6,"Residencial Norte",2694682.37982,1,"muy alto"
1929,"Paraiso","18/11/2011 12:27","Bajo (2 - 4 mts)",18,"Chico",-68.8594160652,-32.8712935808,6,"Residencial Norte",2694682.37982,0,"bajo"
47791,"Morera","23/09/2011 12:43","Alto (> 8 mts)",150,"Grande",-68.8276476155,-32.8740062395,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
30456,"Fresno americano","18/02/2011 12:09","Alto (> 8 mts)",180,"Grande",-68.8411244999,-32.8891157133,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
435,"Acer","06/03/2012 11:22","Muy bajo (1 - 2 mts)",12,"Chico",-68.8175554938,-32.8680475506,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
26434,"Fresno europeo","09/11/2011 09:41","Medio (4 - 8 mts)",80,"Grande",-68.8344078658,-32.8915062203,3,"Parque O'Higgins",1531146.02653,0,"medio"
28481,"Morera","25/02/2011 11:19","Alto (> 8 mts)",250,"Grande",-68.8472929761,-32.8897461744,2,"Barrio Civico",2366816.36021,0,"muy alto"
9997,"Fresno europeo","04/11/2010 11:44","Bajo (2 - 4 mts)",42,"Mediano",-68.8522927324,-32.869846674,6,"Residencial Norte",2694682.37982,0,"bajo"
17075,"Morera","16/08/2011 09:07","Alto (> 8 mts)",175,"Grande",-68.8365646174,-32.8635432234,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
7982,"Ligustro","21/02/2011 09:19","Medio (4 - 8 mts)",67,"Grande",-68.8414099371,-32.8883635354,3,"Parque O'Higgins",1531146.02653,0,"medio"
10089,"Prunas","21/10/2010 09:31","Bajo (2 - 4 mts)",30,"Mediano",-68.8454331193,-32.8703429125,6,"Residencial Norte",2694682.37982,0,"bajo"
23429,"Morera","27/01/2011 15:15","Alto (> 8 mts)",152,"Grande",-68.850132142,-32.9031843308,2,"Barrio Civico",2366816.36021,0,"alto"
47811,"Morera","23/09/2011 15:28","Alto (> 8 mts)",122,"Grande",-68.8264171876,-32.8742848746,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
30295,"Morera","11/03/2011 09:11","Alto (> 8 mts)",130,"Grande",-68.8410917087,-32.890418944,2,"Barrio Civico",2366816.36021,0,"alto"
45568,"Fresno europeo","05/09/2011 13:41","Alto (> 8 mts)",155,"Grande",-68.8213851938,-32.8712083679,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
14042,"Acacia SP","05/12/2011 12:34","Medio (4 - 8 mts)",70,"Grande",-68.8766995594,-32.8674887814,8,"Aeroparque",2203364.73622,0,"medio"
40945,"Pltano","18/04/2011 15:40","Alto (> 8 mts)",92,"Grande",-68.8408591423,-32.8856453049,1,"Parque Central",1655357.93265,0,"medio"
16090,"Morera","20/07/2011 11:04","Alto (> 8 mts)",168,"Grande",-68.8440183599,-32.8717657684,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
3361,"Fresno europeo","04/10/2011 10:16","Medio (4 - 8 mts)",85,"Grande",-68.835530763,-32.8787177815,1,"Parque Central",1655357.93265,0,"medio"
34446,"Morera","09/03/2011 12:11","Medio (4 - 8 mts)",144,"Grande",-68.8503963336,-32.8747009653,6,"Residencial Norte",2694682.37982,0,"alto"
19642,"Fresno americano","13/07/2011 10:21","Alto (> 8 mts)",85,"Grande",-68.8341493634,-32.8702587244,4,"Cuarta Oeste",1173332.70145,0,"medio"
15719,"Morera","15/11/2011 11:48","Medio (4 - 8 mts)",87,"Grande",-68.8609566831,-32.8691503821,7,"Residencial Parque",1786336.08966,0,"medio"
42462,"Morera","30/09/2011 17:23","Alto (> 8 mts)",190,"Grande",-68.8321170655,-32.8758323862,4,"Cuarta Este Área Fundacional",1822015.85685,1,"muy alto"
22665,"Fresno americano","21/06/2011 10:51","Medio (4 - 8 mts)",120,"Grande",-68.8611178926,-32.9004919142,5,"Residencial Sur",2423808.92355,0,"alto"
11671,"Morera","26/01/2011 13:29","Alto (> 8 mts)",145,"Grande",-68.8493938781,-32.8682702176,6,"Residencial Norte",2694682.37982,0,"alto"
33936,"Fresno europeo","24/05/2011 09:11","Medio (4 - 8 mts)",120,"Grande",-68.8525967136,-32.883978266,5,"Residencial Sur",2423808.92355,0,"alto"
2167,"Morera","09/11/2011 16:42","Bajo (2 - 4 mts)",26,"Mediano",-68.8316285209,-32.8861979141,3,"Parque O'Higgins",1531146.02653,0,"bajo"
20510,"Morera","01/06/2011 11:55","Alto (> 8 mts)",180,"Grande",-68.8608211022,-32.8971646888,5,"Residencial Sur",2423808.92355,0,"muy alto"
7798,"Prunas","12/05/2011 08:55","Muy bajo (1 - 2 mts)",18,"Chico",-68.8566421063,-32.8854883692,5,"Residencial Sur",2423808.92355,0,"bajo"
